[Czas: 12:12:29.063]	[Dziekan] [PID: 416586] Rekrutacja otwarta. Generuję komisje 
[Czas: 12:12:37.002]	[Dziekan] [PID: 416586] Kandydat [PID: 417038] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.002]	[Dziekan] [PID: 416586] Kandydat [PID: 417039] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.002]	[Dziekan] [PID: 416586] Kandydat [PID: 417040] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.002]	[Dziekan] [PID: 416586] Kandydat [PID: 417041] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.002]	[Dziekan] [PID: 416586] Kandydat [PID: 417042] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.002]	[Dziekan] [PID: 416586] Kandydat [PID: 417043] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.002]	[Dziekan] [PID: 416586] Kandydat [PID: 417044] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.003]	[Dziekan] [PID: 416586] Kandydat [PID: 417045] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.003]	[Dziekan] [PID: 416586] Kandydat [PID: 417046] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.003]	[Dziekan] [PID: 416586] Kandydat [PID: 417047] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.003]	[Dziekan] [PID: 416586] Kandydat [PID: 417048] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.003]	[Dziekan] [PID: 416586] Kandydat [PID: 417049] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.003]	[Dziekan] [PID: 416586] Kandydat [PID: 417050] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.004]	[Dziekan] [PID: 416586] Kandydat [PID: 417051] skierowany do komisji A [PID: 416587] |	 Kandydat zdał teorię wcześniej
[Czas: 12:12:37.004]	[Dziekan] [PID: 416586] Kandydat [PID: 417052] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.004]	[Dziekan] [PID: 416586] Kandydat [PID: 417053] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.004]	[Dziekan] [PID: 416586] Kandydat [PID: 417054] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.004]	[Dziekan] [PID: 416586] Kandydat [PID: 417055] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.004]	[Dziekan] [PID: 416586] Kandydat [PID: 417056] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.005]	[Dziekan] [PID: 416586] Kandydat [PID: 417057] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.005]	[Dziekan] [PID: 416586] Kandydat [PID: 417058] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.005]	[Dziekan] [PID: 416586] Kandydat [PID: 417059] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.005]	[Dziekan] [PID: 416586] Kandydat [PID: 417060] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.005]	[Dziekan] [PID: 416586] Kandydat [PID: 417061] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.005]	[Dziekan] [PID: 416586] Kandydat [PID: 417062] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.005]	[Dziekan] [PID: 416586] Kandydat [PID: 417063] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.005]	[Dziekan] [PID: 416586] Kandydat [PID: 417064] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.005]	[Dziekan] [PID: 416586] Kandydat [PID: 417066] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.006]	[Dziekan] [PID: 416586] Kandydat [PID: 417067] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.006]	[Dziekan] [PID: 416586] Kandydat [PID: 417069] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.006]	[Dziekan] [PID: 416586] Kandydat [PID: 417070] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.006]	[Dziekan] [PID: 416586] Kandydat [PID: 417071] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.006]	[Dziekan] [PID: 416586] Kandydat [PID: 417072] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.006]	[Dziekan] [PID: 416586] Kandydat [PID: 417074] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.006]	[Dziekan] [PID: 416586] Kandydat [PID: 417075] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.007]	[Dziekan] [PID: 416586] Kandydat [PID: 417076] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.007]	[Dziekan] [PID: 416586] Kandydat [PID: 417078] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.007]	[Dziekan] [PID: 416586] Kandydat [PID: 417079] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.007]	[Dziekan] [PID: 416586] Kandydat [PID: 417080] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.081]	[Dziekan] [PID: 416586] Kandydat [PID: 417082] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.088]	[Dziekan] [PID: 416586] Kandydat [PID: 417083] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.156]	[Dziekan] [PID: 416586] Kandydat [PID: 417085] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.156]	[Dziekan] [PID: 416586] Kandydat [PID: 417086] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.156]	[Dziekan] [PID: 416586] Kandydat [PID: 417088] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.156]	[Dziekan] [PID: 416586] Kandydat [PID: 417090] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.156]	[Dziekan] [PID: 416586] Kandydat [PID: 417091] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.156]	[Dziekan] [PID: 416586] Kandydat [PID: 417093] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.156]	[Dziekan] [PID: 416586] Kandydat [PID: 417094] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.156]	[Dziekan] [PID: 416586] Kandydat [PID: 417096] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.165]	[Dziekan] [PID: 416586] Kandydat [PID: 417097] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.174]	[Dziekan] [PID: 416586] Kandydat [PID: 417099] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.188]	[Dziekan] [PID: 416586] Kandydat [PID: 417100] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.209]	[Dziekan] [PID: 416586] Kandydat [PID: 417102] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.210]	[Dziekan] [PID: 416586] Kandydat [PID: 417103] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.210]	[Dziekan] [PID: 416586] Kandydat [PID: 417105] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.210]	[Dziekan] [PID: 416586] Kandydat [PID: 417106] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.211]	[Dziekan] [PID: 416586] Kandydat [PID: 417107] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.211]	[Dziekan] [PID: 416586] Kandydat [PID: 417109] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.211]	[Dziekan] [PID: 416586] Kandydat [PID: 417110] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.211]	[Dziekan] [PID: 416586] Kandydat [PID: 417112] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.211]	[Dziekan] [PID: 416586] Kandydat [PID: 417113] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.211]	[Dziekan] [PID: 416586] Kandydat [PID: 417115] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.211]	[Dziekan] [PID: 416586] Kandydat [PID: 417116] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.211]	[Dziekan] [PID: 416586] Kandydat [PID: 417117] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.211]	[Dziekan] [PID: 416586] Kandydat [PID: 417119] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.211]	[Dziekan] [PID: 416586] Kandydat [PID: 417120] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.211]	[Dziekan] [PID: 416586] Kandydat [PID: 417122] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.211]	[Dziekan] [PID: 416586] Kandydat [PID: 417123] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.211]	[Dziekan] [PID: 416586] Kandydat [PID: 417125] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.211]	[Dziekan] [PID: 416586] Kandydat [PID: 417126] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.211]	[Dziekan] [PID: 416586] Kandydat [PID: 417128] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.211]	[Dziekan] [PID: 416586] Kandydat [PID: 417129] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.211]	[Dziekan] [PID: 416586] Kandydat [PID: 417131] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.211]	[Dziekan] [PID: 416586] Kandydat [PID: 417132] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.229]	[Dziekan] [PID: 416586] Kandydat [PID: 417134] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.315]	[Dziekan] [PID: 416586] Kandydat [PID: 417135] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.327]	[Dziekan] [PID: 416586] Kandydat [PID: 417137] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.327]	[Dziekan] [PID: 416586] Kandydat [PID: 417138] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.327]	[Dziekan] [PID: 416586] Kandydat [PID: 417140] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.327]	[Dziekan] [PID: 416586] Kandydat [PID: 417141] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.327]	[Dziekan] [PID: 416586] Kandydat [PID: 417142] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.327]	[Dziekan] [PID: 416586] Kandydat [PID: 417144] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.327]	[Dziekan] [PID: 416586] Kandydat [PID: 417145] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.327]	[Dziekan] [PID: 416586] Kandydat [PID: 417147] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.327]	[Dziekan] [PID: 416586] Kandydat [PID: 417148] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.352]	[Dziekan] [PID: 416586] Kandydat [PID: 417150] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.354]	[Dziekan] [PID: 416586] Kandydat [PID: 417151] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.354]	[Dziekan] [PID: 416586] Kandydat [PID: 417153] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.359]	[Dziekan] [PID: 416586] Kandydat [PID: 417154] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.365]	[Dziekan] [PID: 416586] Kandydat [PID: 417156] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.370]	[Dziekan] [PID: 416586] Kandydat [PID: 417157] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.377]	[Dziekan] [PID: 416586] Kandydat [PID: 417159] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.390]	[Dziekan] [PID: 416586] Kandydat [PID: 417160] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.519]	[Dziekan] [PID: 416586] Kandydat [PID: 417161] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.530]	[Dziekan] [PID: 416586] Kandydat [PID: 417163] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.530]	[Dziekan] [PID: 416586] Kandydat [PID: 417164] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.530]	[Dziekan] [PID: 416586] Kandydat [PID: 417166] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.530]	[Dziekan] [PID: 416586] Kandydat [PID: 417167] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.530]	[Dziekan] [PID: 416586] Kandydat [PID: 417169] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.530]	[Dziekan] [PID: 416586] Kandydat [PID: 417170] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.530]	[Dziekan] [PID: 416586] Kandydat [PID: 417172] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.538]	[Dziekan] [PID: 416586] Kandydat [PID: 417173] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.541]	[Dziekan] [PID: 416586] Kandydat [PID: 417175] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.554]	[Dziekan] [PID: 416586] Kandydat [PID: 417176] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.577]	[Dziekan] [PID: 416586] Kandydat [PID: 417178] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.694]	[Dziekan] [PID: 416586] Kandydat [PID: 417179] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.705]	[Dziekan] [PID: 416586] Kandydat [PID: 417181] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.705]	[Dziekan] [PID: 416586] Kandydat [PID: 417182] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.705]	[Dziekan] [PID: 416586] Kandydat [PID: 417184] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.705]	[Dziekan] [PID: 416586] Kandydat [PID: 417185] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.705]	[Dziekan] [PID: 416586] Kandydat [PID: 417187] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.705]	[Dziekan] [PID: 416586] Kandydat [PID: 417188] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.705]	[Dziekan] [PID: 416586] Kandydat [PID: 417190] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.706]	[Dziekan] [PID: 416586] Kandydat [PID: 417191] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.706]	[Dziekan] [PID: 416586] Kandydat [PID: 417192] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.706]	[Dziekan] [PID: 416586] Kandydat [PID: 417194] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.706]	[Dziekan] [PID: 416586] Kandydat [PID: 417195] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.706]	[Dziekan] [PID: 416586] Kandydat [PID: 417197] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.706]	[Dziekan] [PID: 416586] Kandydat [PID: 417198] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.706]	[Dziekan] [PID: 416586] Kandydat [PID: 417200] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.706]	[Dziekan] [PID: 416586] Kandydat [PID: 417202] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.707]	[Dziekan] [PID: 416586] Kandydat [PID: 417203] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.707]	[Dziekan] [PID: 416586] Kandydat [PID: 417205] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.707]	[Dziekan] [PID: 416586] Kandydat [PID: 417206] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.707]	[Dziekan] [PID: 416586] Kandydat [PID: 417208] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.707]	[Dziekan] [PID: 416586] Kandydat [PID: 417210] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.707]	[Dziekan] [PID: 416586] Kandydat [PID: 417211] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.707]	[Dziekan] [PID: 416586] Kandydat [PID: 417213] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.708]	[Dziekan] [PID: 416586] Kandydat [PID: 417215] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.708]	[Dziekan] [PID: 416586] Kandydat [PID: 417216] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.708]	[Dziekan] [PID: 416586] Kandydat [PID: 417218] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.708]	[Dziekan] [PID: 416586] Kandydat [PID: 417219] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.708]	[Dziekan] [PID: 416586] Kandydat [PID: 417220] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.709]	[Dziekan] [PID: 416586] Kandydat [PID: 417222] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.709]	[Dziekan] [PID: 416586] Kandydat [PID: 417224] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.709]	[Dziekan] [PID: 416586] Kandydat [PID: 417225] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.709]	[Dziekan] [PID: 416586] Kandydat [PID: 417227] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.709]	[Dziekan] [PID: 416586] Kandydat [PID: 417228] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.709]	[Dziekan] [PID: 416586] Kandydat [PID: 417229] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.709]	[Dziekan] [PID: 416586] Kandydat [PID: 417231] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.710]	[Dziekan] [PID: 416586] Kandydat [PID: 417232] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.710]	[Dziekan] [PID: 416586] Kandydat [PID: 417234] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.710]	[Dziekan] [PID: 416586] Kandydat [PID: 417235] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.710]	[Dziekan] [PID: 416586] Kandydat [PID: 417237] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.710]	[Dziekan] [PID: 416586] Kandydat [PID: 417239] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.710]	[Dziekan] [PID: 416586] Kandydat [PID: 417240] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.710]	[Dziekan] [PID: 416586] Kandydat [PID: 417242] skierowany do komisji A [PID: 416587] |	 Kandydat zdał teorię wcześniej
[Czas: 12:12:37.711]	[Dziekan] [PID: 416586] Kandydat [PID: 417244] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.711]	[Dziekan] [PID: 416586] Kandydat [PID: 417245] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.711]	[Dziekan] [PID: 416586] Kandydat [PID: 417247] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.711]	[Dziekan] [PID: 416586] Kandydat [PID: 417248] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.711]	[Dziekan] [PID: 416586] Kandydat [PID: 417250] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.711]	[Dziekan] [PID: 416586] Kandydat [PID: 417251] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.711]	[Dziekan] [PID: 416586] Kandydat [PID: 417253] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.711]	[Dziekan] [PID: 416586] Kandydat [PID: 417254] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.711]	[Dziekan] [PID: 416586] Kandydat [PID: 417256] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.712]	[Dziekan] [PID: 416586] Kandydat [PID: 417257] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.712]	[Dziekan] [PID: 416586] Kandydat [PID: 417259] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.712]	[Dziekan] [PID: 416586] Kandydat [PID: 417260] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.712]	[Dziekan] [PID: 416586] Kandydat [PID: 417262] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.712]	[Dziekan] [PID: 416586] Kandydat [PID: 417264] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.712]	[Dziekan] [PID: 416586] Kandydat [PID: 417265] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.712]	[Dziekan] [PID: 416586] Kandydat [PID: 417267] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.724]	[Dziekan] [PID: 416586] Kandydat [PID: 417268] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.727]	[Dziekan] [PID: 416586] Kandydat [PID: 417270] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.739]	[Dziekan] [PID: 416586] Kandydat [PID: 417271] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.773]	[Dziekan] [PID: 416586] Kandydat [PID: 417272] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.776]	[Dziekan] [PID: 416586] Kandydat [PID: 417274] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.776]	[Dziekan] [PID: 416586] Kandydat [PID: 417275] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.776]	[Dziekan] [PID: 416586] Kandydat [PID: 417276] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.776]	[Dziekan] [PID: 416586] Kandydat [PID: 417278] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.776]	[Dziekan] [PID: 416586] Kandydat [PID: 417279] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.776]	[Dziekan] [PID: 416586] Kandydat [PID: 417281] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.776]	[Dziekan] [PID: 416586] Kandydat [PID: 417282] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.776]	[Dziekan] [PID: 416586] Kandydat [PID: 417284] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.776]	[Dziekan] [PID: 416586] Kandydat [PID: 417286] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.777]	[Dziekan] [PID: 416586] Kandydat [PID: 417287] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.777]	[Dziekan] [PID: 416586] Kandydat [PID: 417289] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.777]	[Dziekan] [PID: 416586] Kandydat [PID: 417290] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.777]	[Dziekan] [PID: 416586] Kandydat [PID: 417292] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.777]	[Dziekan] [PID: 416586] Kandydat [PID: 417293] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.777]	[Dziekan] [PID: 416586] Kandydat [PID: 417295] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.777]	[Dziekan] [PID: 416586] Kandydat [PID: 417296] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.777]	[Dziekan] [PID: 416586] Kandydat [PID: 417298] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.777]	[Dziekan] [PID: 416586] Kandydat [PID: 417299] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.778]	[Dziekan] [PID: 416586] Kandydat [PID: 417301] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.778]	[Dziekan] [PID: 416586] Kandydat [PID: 417302] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.778]	[Dziekan] [PID: 416586] Kandydat [PID: 417304] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.778]	[Dziekan] [PID: 416586] Kandydat [PID: 417305] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.778]	[Dziekan] [PID: 416586] Kandydat [PID: 417307] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.778]	[Dziekan] [PID: 416586] Kandydat [PID: 417308] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.778]	[Dziekan] [PID: 416586] Kandydat [PID: 417310] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.778]	[Dziekan] [PID: 416586] Kandydat [PID: 417311] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.778]	[Dziekan] [PID: 416586] Kandydat [PID: 417313] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.779]	[Dziekan] [PID: 416586] Kandydat [PID: 417314] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.910]	[Dziekan] [PID: 416586] Kandydat [PID: 417316] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.918]	[Dziekan] [PID: 416586] Kandydat [PID: 417318] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.918]	[Dziekan] [PID: 416586] Kandydat [PID: 417319] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.918]	[Dziekan] [PID: 416586] Kandydat [PID: 417320] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.918]	[Dziekan] [PID: 416586] Kandydat [PID: 417322] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.918]	[Dziekan] [PID: 416586] Kandydat [PID: 417323] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.928]	[Dziekan] [PID: 416586] Kandydat [PID: 417325] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.929]	[Dziekan] [PID: 416586] Kandydat [PID: 417326] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.929]	[Dziekan] [PID: 416586] Kandydat [PID: 417327] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.929]	[Dziekan] [PID: 416586] Kandydat [PID: 417329] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.929]	[Dziekan] [PID: 416586] Kandydat [PID: 417330] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.929]	[Dziekan] [PID: 416586] Kandydat [PID: 417332] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.929]	[Dziekan] [PID: 416586] Kandydat [PID: 417333] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.929]	[Dziekan] [PID: 416586] Kandydat [PID: 417335] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.929]	[Dziekan] [PID: 416586] Kandydat [PID: 417337] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.930]	[Dziekan] [PID: 416586] Kandydat [PID: 417339] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.930]	[Dziekan] [PID: 416586] Kandydat [PID: 417340] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.930]	[Dziekan] [PID: 416586] Kandydat [PID: 417342] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.930]	[Dziekan] [PID: 416586] Kandydat [PID: 417343] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.930]	[Dziekan] [PID: 416586] Kandydat [PID: 417345] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.930]	[Dziekan] [PID: 416586] Kandydat [PID: 417346] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.930]	[Dziekan] [PID: 416586] Kandydat [PID: 417348] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.930]	[Dziekan] [PID: 416586] Kandydat [PID: 417350] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.930]	[Dziekan] [PID: 416586] Kandydat [PID: 417351] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.930]	[Dziekan] [PID: 416586] Kandydat [PID: 417353] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:37.930]	[Dziekan] [PID: 416586] Kandydat [PID: 417354] skierowany do komisji A [PID: 416587]
