[Czas: 15:43:16.380]	[Kandydat] [PID: 889244]	 Zostałem utworzony i nie mam zdanej matury.
[Czas: 15:43:50.240]	[Kandydat] [PID: 889422] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:50.248]	[Kandydat] [PID: 889420] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:50.445]	[Kandydat] [PID: 889423] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:50.455]	[Kandydat] [PID: 889421] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:50.647]	[Kandydat] [PID: 889424] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:50.657]	[Kandydat] [PID: 889422] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:50.854]	[Kandydat] [PID: 889425] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:50.859]	[Kandydat] [PID: 889423] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:51.059]	[Kandydat] [PID: 889426] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:51.076]	[Kandydat] [PID: 889424] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:51.266]	[Kandydat] [PID: 889427] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:51.278]	[Kandydat] [PID: 889425] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:51.472]	[Kandydat] [PID: 889428] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:51.480]	[Kandydat] [PID: 889426] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:51.685]	[Kandydat] [PID: 889429] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:51.686]	[Kandydat] [PID: 889427] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:51.888]	[Kandydat] [PID: 889428] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:51.891]	[Kandydat] [PID: 889430] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:52.094]	[Kandydat] [PID: 889429] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:52.095]	[Kandydat] [PID: 889431] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:52.299]	[Kandydat] [PID: 889432] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:52.305]	[Kandydat] [PID: 889430] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:52.509]	[Kandydat] [PID: 889431] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:52.509]	[Kandydat] [PID: 889433] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:52.716]	[Kandydat] [PID: 889432] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:52.717]	[Kandydat] [PID: 889434] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:52.923]	[Kandydat] [PID: 889433] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:52.923]	[Kandydat] [PID: 889435] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:53.128]	[Kandydat] [PID: 889434] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:53.136]	[Kandydat] [PID: 889436] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:53.335]	[Kandydat] [PID: 889435] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:53.340]	[Kandydat] [PID: 889437] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:53.539]	[Kandydat] [PID: 889436] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:53.546]	[Kandydat] [PID: 889438] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:53.745]	[Kandydat] [PID: 889437] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:53.763]	[Kandydat] [PID: 889439] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:53.955]	[Kandydat] [PID: 889438] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:53.967]	[Kandydat] [PID: 889440] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:54.159]	[Kandydat] [PID: 889439] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:54.170]	[Kandydat] [PID: 889441] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:54.364]	[Kandydat] [PID: 889440] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:54.373]	[Kandydat] [PID: 889442] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:54.567]	[Kandydat] [PID: 889441] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:54.576]	[Kandydat] [PID: 889443] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:54.772]	[Kandydat] [PID: 889442] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:54.790]	[Kandydat] [PID: 889445] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:54.977]	[Kandydat] [PID: 889443] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:54.995]	[Kandydat] [PID: 889446] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:55.182]	[Kandydat] [PID: 889444] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:55.199]	[Kandydat] [PID: 889447] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:55.398]	[Kandydat] [PID: 889446] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:55.406]	[Kandydat] [PID: 889448] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:55.601]	[Kandydat] [PID: 889447] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:55.609]	[Kandydat] [PID: 889450] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:55.807]	[Kandydat] [PID: 889448] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:55.813]	[Kandydat] [PID: 889451] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:56.010]	[Kandydat] [PID: 889449] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:56.224]	[Kandydat] [PID: 889450] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:56.426]	[Kandydat] [PID: 889451] 	 Otrzymałem 3 pytań! Odpowiadam...
