[Czas: 16:43:23.293]	[Kandydat] [PID: 926248]	 Zostałem utworzony i mam zdaną mature.
[Czas: 16:43:29.098]	[Kandydat] [PID: 926421] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.098]	[Kandydat] [PID: 926422] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.099]	[Kandydat] [PID: 926422] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.099]	[Kandydat] [PID: 926423] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.100]	[Kandydat] [PID: 926423] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.101]	[Kandydat] [PID: 926424] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.102]	[Kandydat] [PID: 926424] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.178]	[Kandydat] [PID: 926425] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.179]	[Kandydat] [PID: 926425] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.179]	[Kandydat] [PID: 926426] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.180]	[Kandydat] [PID: 926427] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.181]	[Kandydat] [PID: 926427] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.181]	[Kandydat] [PID: 926428] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.182]	[Kandydat] [PID: 926428] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.182]	[Kandydat] [PID: 926429] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.183]	[Kandydat] [PID: 926429] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.183]	[Kandydat] [PID: 926430] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.184]	[Kandydat] [PID: 926430] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.185]	[Kandydat] [PID: 926431] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.186]	[Kandydat] [PID: 926431] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.186]	[Kandydat] [PID: 926432] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.187]	[Kandydat] [PID: 926432] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.187]	[Kandydat] [PID: 926433] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.188]	[Kandydat] [PID: 926433] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.188]	[Kandydat] [PID: 926434] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.189]	[Kandydat] [PID: 926434] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.189]	[Kandydat] [PID: 926435] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.190]	[Kandydat] [PID: 926435] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.190]	[Kandydat] [PID: 926436] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.190]	[Kandydat] [PID: 926436] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.191]	[Kandydat] [PID: 926437] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.191]	[Kandydat] [PID: 926437] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.192]	[Kandydat] [PID: 926438] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.192]	[Kandydat] [PID: 926438] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.193]	[Kandydat] [PID: 926439] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.193]	[Kandydat] [PID: 926439] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.194]	[Kandydat] [PID: 926440] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.194]	[Kandydat] [PID: 926440] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.195]	[Kandydat] [PID: 926441] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.195]	[Kandydat] [PID: 926441] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.196]	[Kandydat] [PID: 926442] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.197]	[Kandydat] [PID: 926442] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.197]	[Kandydat] [PID: 926443] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.198]	[Kandydat] [PID: 926443] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.198]	[Kandydat] [PID: 926444] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.199]	[Kandydat] [PID: 926444] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.199]	[Kandydat] [PID: 926445] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.200]	[Kandydat] [PID: 926445] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.200]	[Kandydat] [PID: 926446] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.201]	[Kandydat] [PID: 926446] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.201]	[Kandydat] [PID: 926447] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.202]	[Kandydat] [PID: 926447] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.202]	[Kandydat] [PID: 926448] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.203]	[Kandydat] [PID: 926449] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.204]	[Kandydat] [PID: 926449] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.204]	[Kandydat] [PID: 926450] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.205]	[Kandydat] [PID: 926450] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.205]	[Kandydat] [PID: 926451] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.206]	[Kandydat] [PID: 926451] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.206]	[Kandydat] [PID: 926452] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.207]	[Kandydat] [PID: 926452] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.207]	[Kandydat] [PID: 926454] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.208]	[Kandydat] [PID: 926453] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.208]	[Kandydat] [PID: 926455] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.209]	[Kandydat] [PID: 926454] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.209]	[Kandydat] [PID: 926455] 	 Otrzymałem 3 pytań! Odpowiadam...
