[Czas: 10:58:23.928]	[Dziekan] [PID: 516746] Rekrutacja otwarta. Generuję komisje 
[Czas: 10:58:35.058]	[Dziekan] [PID: 516746] Kandydat [PID: 517209] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.058]	[Dziekan] [PID: 516746] Kandydat [PID: 517210] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.058]	[Dziekan] [PID: 516746] Kandydat [PID: 517211] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.058]	[Dziekan] [PID: 516746] Kandydat [PID: 517212] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.058]	[Dziekan] [PID: 516746] Kandydat [PID: 517213] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.058]	[Dziekan] [PID: 516746] Kandydat [PID: 517214] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.058]	[Dziekan] [PID: 516746] Kandydat [PID: 517215] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.058]	[Dziekan] [PID: 516746] Kandydat [PID: 517217] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.058]	[Dziekan] [PID: 516746] Kandydat [PID: 517218] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.058]	[Dziekan] [PID: 516746] Kandydat [PID: 517219] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 10:58:35.059]	[Dziekan] [PID: 516746] Kandydat [PID: 517220] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.059]	[Dziekan] [PID: 516746] Kandydat [PID: 517223] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.059]	[Dziekan] [PID: 516746] Kandydat [PID: 517224] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.059]	[Dziekan] [PID: 516746] Kandydat [PID: 517225] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.059]	[Dziekan] [PID: 516746] Kandydat [PID: 517226] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.059]	[Dziekan] [PID: 516746] Kandydat [PID: 517227] skierowany do komisji A [PID: 516747] |	 Kandydat zdał teorię wcześniej
[Czas: 10:58:35.059]	[Dziekan] [PID: 516746] Kandydat [PID: 517228] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.059]	[Dziekan] [PID: 516746] Kandydat [PID: 517229] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.059]	[Dziekan] [PID: 516746] Kandydat [PID: 517230] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.059]	[Dziekan] [PID: 516746] Kandydat [PID: 517231] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.059]	[Dziekan] [PID: 516746] Kandydat [PID: 517232] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.059]	[Dziekan] [PID: 516746] Kandydat [PID: 517233] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.059]	[Dziekan] [PID: 516746] Kandydat [PID: 517234] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 10:58:35.059]	[Dziekan] [PID: 516746] Kandydat [PID: 517235] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.059]	[Dziekan] [PID: 516746] Kandydat [PID: 517236] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.059]	[Dziekan] [PID: 516746] Kandydat [PID: 517237] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.059]	[Dziekan] [PID: 516746] Kandydat [PID: 517238] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.059]	[Dziekan] [PID: 516746] Kandydat [PID: 517239] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.059]	[Dziekan] [PID: 516746] Kandydat [PID: 517240] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.060]	[Dziekan] [PID: 516746] Kandydat [PID: 517241] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.060]	[Dziekan] [PID: 516746] Kandydat [PID: 517242] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 10:58:35.060]	[Dziekan] [PID: 516746] Kandydat [PID: 517243] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.060]	[Dziekan] [PID: 516746] Kandydat [PID: 517244] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.060]	[Dziekan] [PID: 516746] Kandydat [PID: 517245] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.060]	[Dziekan] [PID: 516746] Kandydat [PID: 517246] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.060]	[Dziekan] [PID: 516746] Kandydat [PID: 517247] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.060]	[Dziekan] [PID: 516746] Kandydat [PID: 517248] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.060]	[Dziekan] [PID: 516746] Kandydat [PID: 517249] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.060]	[Dziekan] [PID: 516746] Kandydat [PID: 517250] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.060]	[Dziekan] [PID: 516746] Kandydat [PID: 517251] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 10:58:35.060]	[Dziekan] [PID: 516746] Kandydat [PID: 517252] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.060]	[Dziekan] [PID: 516746] Kandydat [PID: 517254] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.060]	[Dziekan] [PID: 516746] Kandydat [PID: 517255] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.060]	[Dziekan] [PID: 516746] Kandydat [PID: 517256] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.060]	[Dziekan] [PID: 516746] Kandydat [PID: 517258] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.060]	[Dziekan] [PID: 516746] Kandydat [PID: 517259] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.060]	[Dziekan] [PID: 516746] Kandydat [PID: 517260] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.061]	[Dziekan] [PID: 516746] Kandydat [PID: 517262] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.061]	[Dziekan] [PID: 516746] Kandydat [PID: 517263] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.061]	[Dziekan] [PID: 516746] Kandydat [PID: 517265] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.061]	[Dziekan] [PID: 516746] Kandydat [PID: 517266] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.159]	[Dziekan] [PID: 516746] Kandydat [PID: 517268] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.259]	[Dziekan] [PID: 516746] Kandydat [PID: 517269] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.363]	[Dziekan] [PID: 516746] Kandydat [PID: 517271] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.463]	[Dziekan] [PID: 516746] Kandydat [PID: 517273] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.569]	[Dziekan] [PID: 516746] Kandydat [PID: 517274] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 10:58:35.671]	[Dziekan] [PID: 516746] Kandydat [PID: 517276] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.771]	[Dziekan] [PID: 516746] Kandydat [PID: 517277] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.864]	[Dziekan] [PID: 516746] Kandydat [PID: 517279] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.955]	[Dziekan] [PID: 516746] Kandydat [PID: 517280] skierowany do komisji A [PID: 516747]
[Czas: 10:58:36.047]	[Dziekan] [PID: 516746] Kandydat [PID: 517282] skierowany do komisji A [PID: 516747]
[Czas: 10:58:36.151]	[Dziekan] [PID: 516746] Kandydat [PID: 517283] skierowany do komisji A [PID: 516747]
[Czas: 10:58:36.246]	[Dziekan] [PID: 516746] Kandydat [PID: 517285] skierowany do komisji A [PID: 516747]
[Czas: 10:58:36.340]	[Dziekan] [PID: 516746] Kandydat [PID: 517286] skierowany do komisji A [PID: 516747]
[Czas: 10:58:36.430]	[Dziekan] [PID: 516746] Kandydat [PID: 517288] skierowany do komisji A [PID: 516747] |	 Kandydat zdał teorię wcześniej
[Czas: 10:58:36.483]	[Dziekan] [PID: 516746] Kandydat [PID: 517289] skierowany do komisji A [PID: 516747]
[Czas: 10:58:36.572]	[Dziekan] [PID: 516746] Kandydat [PID: 517291] skierowany do komisji A [PID: 516747]
[Czas: 10:58:36.665]	[Dziekan] [PID: 516746] Kandydat [PID: 517292] skierowany do komisji A [PID: 516747]
[Czas: 10:58:36.756]	[Dziekan] [PID: 516746] Kandydat [PID: 517294] skierowany do komisji A [PID: 516747]
[Czas: 10:58:36.845]	[Dziekan] [PID: 516746] Kandydat [PID: 517295] skierowany do komisji A [PID: 516747]
[Czas: 10:58:36.936]	[Dziekan] [PID: 516746] Kandydat [PID: 517297] skierowany do komisji A [PID: 516747]
[Czas: 10:58:37.026]	[Dziekan] [PID: 516746] Kandydat [PID: 517298] skierowany do komisji A [PID: 516747]
[Czas: 10:58:37.118]	[Dziekan] [PID: 516746] Kandydat [PID: 517300] skierowany do komisji A [PID: 516747] |	 Kandydat zdał teorię wcześniej
[Czas: 10:58:37.207]	[Dziekan] [PID: 516746] Kandydat [PID: 517301] skierowany do komisji A [PID: 516747]
[Czas: 10:58:37.298]	[Dziekan] [PID: 516746] Kandydat [PID: 517303] skierowany do komisji A [PID: 516747]
[Czas: 10:58:37.389]	[Dziekan] [PID: 516746] Kandydat [PID: 517304] skierowany do komisji A [PID: 516747]
[Czas: 10:58:37.479]	[Dziekan] [PID: 516746] Kandydat [PID: 517306] skierowany do komisji A [PID: 516747]
[Czas: 10:58:37.571]	[Dziekan] [PID: 516746] Kandydat [PID: 517307] skierowany do komisji A [PID: 516747]
[Czas: 10:58:37.662]	[Dziekan] [PID: 516746] Kandydat [PID: 517308] skierowany do komisji A [PID: 516747]
[Czas: 10:58:37.751]	[Dziekan] [PID: 516746] Kandydat [PID: 517310] skierowany do komisji A [PID: 516747]
[Czas: 10:58:37.835]	[Dziekan] [PID: 516746] Kandydat [PID: 517312] skierowany do komisji A [PID: 516747]
[Czas: 10:58:37.920]	[Dziekan] [PID: 516746] Kandydat [PID: 517313] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.005]	[Dziekan] [PID: 516746] Kandydat [PID: 517315] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.090]	[Dziekan] [PID: 516746] Kandydat [PID: 517317] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.096]	[Dziekan] [PID: 516746] Kandydat [PID: 517318] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.096]	[Dziekan] [PID: 516746] Kandydat [PID: 517320] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.096]	[Dziekan] [PID: 516746] Kandydat [PID: 517321] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.096]	[Dziekan] [PID: 516746] Kandydat [PID: 517323] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.096]	[Dziekan] [PID: 516746] Kandydat [PID: 517324] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.096]	[Dziekan] [PID: 516746] Kandydat [PID: 517326] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.096]	[Dziekan] [PID: 516746] Kandydat [PID: 517327] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.096]	[Dziekan] [PID: 516746] Kandydat [PID: 517329] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.096]	[Dziekan] [PID: 516746] Kandydat [PID: 517330] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.096]	[Dziekan] [PID: 516746] Kandydat [PID: 517332] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.096]	[Dziekan] [PID: 516746] Kandydat [PID: 517333] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.096]	[Dziekan] [PID: 516746] Kandydat [PID: 517335] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.097]	[Dziekan] [PID: 516746] Kandydat [PID: 517336] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.097]	[Dziekan] [PID: 516746] Kandydat [PID: 517338] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.097]	[Dziekan] [PID: 516746] Kandydat [PID: 517339] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.097]	[Dziekan] [PID: 516746] Kandydat [PID: 517341] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.097]	[Dziekan] [PID: 516746] Kandydat [PID: 517342] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.097]	[Dziekan] [PID: 516746] Kandydat [PID: 517344] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.097]	[Dziekan] [PID: 516746] Kandydat [PID: 517345] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.097]	[Dziekan] [PID: 516746] Kandydat [PID: 517347] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.097]	[Dziekan] [PID: 516746] Kandydat [PID: 517348] skierowany do komisji A [PID: 516747] |	 Kandydat zdał teorię wcześniej
[Czas: 10:58:38.097]	[Dziekan] [PID: 516746] Kandydat [PID: 517350] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.097]	[Dziekan] [PID: 516746] Kandydat [PID: 517351] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.097]	[Dziekan] [PID: 516746] Kandydat [PID: 517353] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.097]	[Dziekan] [PID: 516746] Kandydat [PID: 517354] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.097]	[Dziekan] [PID: 516746] Kandydat [PID: 517356] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.097]	[Dziekan] [PID: 516746] Kandydat [PID: 517357] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.097]	[Dziekan] [PID: 516746] Kandydat [PID: 517358] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.097]	[Dziekan] [PID: 516746] Kandydat [PID: 517360] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.097]	[Dziekan] [PID: 516746] Kandydat [PID: 517361] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.097]	[Dziekan] [PID: 516746] Kandydat [PID: 517363] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517364] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517366] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517367] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517369] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517370] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517372] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517373] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517375] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517377] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517378] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517380] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517381] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517383] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517384] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517386] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517387] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517389] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517390] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517392] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517393] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517395] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517397] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517398] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517399] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517401] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.098]	[Dziekan] [PID: 516746] Kandydat [PID: 517402] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.099]	[Dziekan] [PID: 516746] Kandydat [PID: 517404] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.099]	[Dziekan] [PID: 516746] Kandydat [PID: 517405] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.099]	[Dziekan] [PID: 516746] Kandydat [PID: 517407] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.099]	[Dziekan] [PID: 516746] Kandydat [PID: 517408] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.099]	[Dziekan] [PID: 516746] Kandydat [PID: 517410] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.099]	[Dziekan] [PID: 516746] Kandydat [PID: 517411] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.099]	[Dziekan] [PID: 516746] Kandydat [PID: 517413] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.099]	[Dziekan] [PID: 516746] Kandydat [PID: 517414] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.099]	[Dziekan] [PID: 516746] Kandydat [PID: 517416] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.099]	[Dziekan] [PID: 516746] Kandydat [PID: 517417] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.099]	[Dziekan] [PID: 516746] Kandydat [PID: 517419] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.099]	[Dziekan] [PID: 516746] Kandydat [PID: 517420] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.099]	[Dziekan] [PID: 516746] Kandydat [PID: 517422] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.099]	[Dziekan] [PID: 516746] Kandydat [PID: 517423] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.099]	[Dziekan] [PID: 516746] Kandydat [PID: 517425] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.190]	[Dziekan] [PID: 516746] Kandydat [PID: 517426] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.275]	[Dziekan] [PID: 516746] Kandydat [PID: 517428] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.360]	[Dziekan] [PID: 516746] Kandydat [PID: 517429] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.446]	[Dziekan] [PID: 516746] Kandydat [PID: 517431] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.531]	[Dziekan] [PID: 516746] Kandydat [PID: 517432] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.618]	[Dziekan] [PID: 516746] Kandydat [PID: 517434] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.697]	[Dziekan] [PID: 516746] Kandydat [PID: 517435] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.783]	[Dziekan] [PID: 516746] Kandydat [PID: 517437] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.863]	[Dziekan] [PID: 516746] Kandydat [PID: 517438] skierowany do komisji A [PID: 516747]
[Czas: 10:58:38.942]	[Dziekan] [PID: 516746] Kandydat [PID: 517440] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.021]	[Dziekan] [PID: 516746] Kandydat [PID: 517441] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.075]	[Dziekan] [PID: 516746] Kandydat [PID: 517442] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.153]	[Dziekan] [PID: 516746] Kandydat [PID: 517444] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.231]	[Dziekan] [PID: 516746] Kandydat [PID: 517445] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.309]	[Dziekan] [PID: 516746] Kandydat [PID: 517447] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.388]	[Dziekan] [PID: 516746] Kandydat [PID: 517448] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.465]	[Dziekan] [PID: 516746] Kandydat [PID: 517449] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.469]	[Dziekan] [PID: 516746] Kandydat [PID: 517451] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.469]	[Dziekan] [PID: 516746] Kandydat [PID: 517452] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.469]	[Dziekan] [PID: 516746] Kandydat [PID: 517454] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.469]	[Dziekan] [PID: 516746] Kandydat [PID: 517455] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517457] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517458] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517460] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517461] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517463] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517464] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517466] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517467] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517469] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517470] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517472] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517473] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517475] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517476] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517478] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517479] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517481] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517482] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517484] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517485] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517487] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517488] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517490] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517491] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517493] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517494] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517496] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517497] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517499] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517500] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517502] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517503] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.470]	[Dziekan] [PID: 516746] Kandydat [PID: 517505] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.471]	[Dziekan] [PID: 516746] Kandydat [PID: 517506] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 10:58:39.471]	[Dziekan] [PID: 516746] Kandydat [PID: 517508] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.471]	[Dziekan] [PID: 516746] Kandydat [PID: 517509] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.471]	[Dziekan] [PID: 516746] Kandydat [PID: 517511] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.471]	[Dziekan] [PID: 516746] Kandydat [PID: 517512] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.471]	[Dziekan] [PID: 516746] Kandydat [PID: 517514] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.471]	[Dziekan] [PID: 516746] Kandydat [PID: 517515] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.471]	[Dziekan] [PID: 516746] Kandydat [PID: 517517] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.471]	[Dziekan] [PID: 516746] Kandydat [PID: 517518] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.471]	[Dziekan] [PID: 516746] Kandydat [PID: 517520] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.471]	[Dziekan] [PID: 516746] Kandydat [PID: 517521] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.471]	[Dziekan] [PID: 516746] Kandydat [PID: 517523] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.471]	[Dziekan] [PID: 516746] Kandydat [PID: 517524] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.471]	[Dziekan] [PID: 516746] Kandydat [PID: 517526] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.471]	[Dziekan] [PID: 516746] Kandydat [PID: 517527] skierowany do komisji A [PID: 516747]
[Czas: 10:58:39.471]	[Dziekan] [PID: 516746] Kandydat [PID: 517528] skierowany do komisji A [PID: 516747]
